,state,county,poverty_percent_17,median_household_income_17
1932,NC,Ashe County,15.9,"40,611"
1933,NC,Avery County,18.6,"40,682"
1934,NC,Beaufort County,22.0,"43,497"
1935,NC,Bertie County,27.2,"33,022"
1936,NC,Bladen County,20.7,"38,059"
1937,NC,Brunswick County,11.9,"56,227"
1938,NC,Buncombe County,11.5,"50,271"
1939,NC,Burke County,16.6,"42,179"
1940,NC,Cabarrus County,11.1,"62,167"
1941,NC,Caldwell County,16.3,"44,798"
1942,NC,Camden County,8.0,"64,086"
1943,NC,Carteret County,13.3,"53,192"
1944,NC,Caswell County,19.3,"44,998"
1945,NC,Catawba County,12.5,"53,348"
1946,NC,Chatham County,10.3,"63,373"
1947,NC,Cherokee County,17.2,"38,283"
1948,NC,Chowan County,17.6,"43,182"
1949,NC,Clay County,15.4,"43,684"
1950,NC,Cleveland County,18.8,"39,911"
1951,NC,Columbus County,23.1,"37,639"
1952,NC,Craven County,16.3,"51,390"
1953,NC,Cumberland County,18.6,"44,065"
1954,NC,Currituck County,10.7,"62,397"
1955,NC,Dare County,9.4,"57,316"
1956,NC,Davidson County,15.2,"47,595"
1957,NC,Davie County,12.2,"58,147"
1958,NC,Duplin County,20.7,"39,470"
1959,NC,Durham County,15.7,"60,045"
1960,NC,Edgecombe County,25.5,"35,130"
1961,NC,Forsyth County,16.6,"50,803"
1962,NC,Franklin County,15.7,"53,076"
1963,NC,Gaston County,15.1,"50,016"
1964,NC,Gates County,15.7,"50,164"
1965,NC,Graham County,18.1,"37,748"
1966,NC,Granville County,12.6,"53,142"
1967,NC,Greene County,27.6,"40,131"
1968,NC,Guilford County,14.5,"52,284"
1969,NC,Halifax County,28.1,"34,027"
1970,NC,Harnett County,16.4,"51,406"
1971,NC,Haywood County,14.5,"47,872"
1972,NC,Henderson County,10.7,"51,314"
1973,NC,Hertford County,24.4,"38,786"
1974,NC,Hoke County,15.9,"50,777"
1975,NC,Hyde County,21.9,"41,214"
1976,NC,Iredell County,11.3,"56,559"
1977,NC,Jackson County,17.0,"46,113"
1978,NC,Johnston County,15.1,"58,647"
1979,NC,Jones County,22.3,"41,523"
1980,NC,Lee County,14.8,"53,297"
1981,NC,Lenoir County,24.7,"39,411"
1982,NC,Lincoln County,12.5,"57,042"
1983,NC,McDowell County,16.2,"42,853"
1984,NC,Macon County,16.2,"42,456"
1985,NC,Madison County,17.6,"41,891"
1986,NC,Martin County,20.5,"37,225"
1987,NC,Mecklenburg County,11.4,"65,750"
1988,NC,Mitchell County,16.7,"40,589"
1989,NC,Montgomery County,17.8,"43,695"
1990,NC,Moore County,10.7,"62,781"
1991,NC,Nash County,15.8,"47,597"
1992,NC,New Hanover County,15.5,"53,692"
1993,NC,Northampton County,24.3,"36,190"
1994,NC,Onslow County,13.5,"49,634"
1995,NC,Orange County,13.4,"69,422"
1996,NC,Pamlico County,17.4,"48,410"
1997,NC,Pasquotank County,20.2,"46,709"
1998,NC,Pender County,12.6,"52,187"
1999,NC,Perquimans County,18.0,"45,011"
2000,NC,Person County,15.1,"50,269"
2001,NC,Pitt County,21.7,"46,229"
2002,NC,Polk County,12.5,"45,587"
2003,NC,Randolph County,15.8,"44,207"
2004,NC,Richmond County,24.8,"36,401"
2005,NC,Robeson County,29.0,"33,714"
2006,NC,Rockingham County,16.3,"46,247"
2007,NC,Rowan County,15.3,"47,541"
2008,NC,Rutherford County,16.1,"40,758"
2009,NC,Sampson County,20.7,"41,951"
2010,NC,Scotland County,26.4,"37,947"
2011,NC,Stanly County,12.4,"49,871"
2012,NC,Stokes County,14.1,"48,748"
2013,NC,Surry County,16.1,"43,023"
2014,NC,Swain County,15.8,"41,407"
2015,NC,Transylvania County,15.2,"47,587"
2016,NC,Tyrrell County,24.4,"35,223"
2017,NC,Union County,9.1,"77,875"
2018,NC,Vance County,23.4,"39,847"
2019,NC,Wake County,8.9,"77,641"
2020,NC,Warren County,20.9,"36,831"
2021,NC,Washington County,24.8,"36,171"
2022,NC,Watauga County,20.5,"48,417"
2023,NC,Wayne County,20.3,"44,592"
2024,NC,Wilkes County,18.5,"42,453"
2025,NC,Wilson County,18.1,"44,825"
2026,NC,Yadkin County,13.4,"46,885"
2027,NC,Yancey County,16.5,"41,053"
2028,ND,North Dakota,10.2,"62,400"
2029,ND,Adams County,9.5,"50,847"
2030,ND,Barnes County,10.7,"56,696"
2031,ND,Benson County,28.4,"41,941"
2032,ND,Billings County,9.2,"74,312"
2033,ND,Bottineau County,10.0,"55,775"
2034,ND,Bowman County,8.4,"59,451"
2035,ND,Burke County,9.1,"62,629"
2036,ND,Burleigh County,7.3,"70,075"
2037,ND,Cass County,8.6,"64,428"
2038,ND,Cavalier County,9.6,"59,794"
2039,ND,Dickey County,10.5,"53,564"
2040,ND,Divide County,10.0,"55,867"
2041,ND,Dunn County,10.5,"67,337"
2042,ND,Eddy County,10.6,"49,725"
2043,ND,Emmons County,13.9,"46,681"
2044,ND,Foster County,8.0,"58,752"
2045,ND,Golden Valley County,10.6,"63,054"
2046,ND,Grand Forks County,14.8,"50,933"
2047,ND,Grant County,15.3,"48,189"
2048,ND,Griggs County,8.7,"51,823"
2049,ND,Hettinger County,11.8,"51,827"
2050,ND,Kidder County,13.1,"46,708"
2051,ND,LaMoure County,10.3,"57,808"
2052,ND,Logan County,13.1,"46,948"
2053,ND,McHenry County,11.1,"53,060"
2054,ND,McIntosh County,12.0,"43,804"
2055,ND,McKenzie County,8.5,"75,408"
2056,ND,McLean County,9.1,"61,121"
2057,ND,Mercer County,6.2,"82,991"
2058,ND,Morton County,8.3,"63,279"
2059,ND,Mountrail County,9.7,"64,247"
2060,ND,Nelson County,10.9,"47,708"
2061,ND,Oliver County,9.4,"68,151"
2062,ND,Pembina County,8.3,"56,164"
2063,ND,Pierce County,11.8,"48,380"
2064,ND,Ramsey County,12.3,"56,464"
2065,ND,Ransom County,7.6,"62,465"
2066,ND,Renville County,7.9,"60,178"
2067,ND,Richland County,10.0,"61,361"
2068,ND,Rolette County,27.1,"40,777"
2069,ND,Sargent County,7.7,"62,940"
2070,ND,Sheridan County,16.3,"40,786"
2071,ND,Sioux County,35.9,"34,705"
2072,ND,Slope County,12.1,"55,326"
2073,ND,Stark County,9.0,"66,925"
2074,ND,Steele County,7.8,"66,210"
2075,ND,Stutsman County,9.7,"57,265"
2076,ND,Towner County,10.1,"51,382"
2077,ND,Traill County,7.7,"63,204"
2078,ND,Walsh County,10.3,"50,807"
2079,ND,Ward County,10.1,"62,932"
2080,ND,Wells County,10.8,"54,556"
2081,ND,Williams County,6.6,"80,161"
2082,OH,Ohio,13.9,"54,077"
2083,OH,Adams County,18.6,"41,644"
2084,OH,Allen County,15.2,"51,325"
2085,OH,Ashland County,11.4,"51,103"
2086,OH,Ashtabula County,19.3,"45,157"
2087,OH,Athens County,28.8,"42,955"
2088,OH,Auglaize County,8.7,"63,336"
2089,OH,Belmont County,11.1,"52,221"
2090,OH,Brown County,16.9,"48,207"
2091,OH,Butler County,10.7,"64,026"
2092,OH,Carroll County,13.0,"51,296"
2093,OH,Champaign County,11.0,"54,335"
2094,OH,Clark County,15.4,"47,654"
2095,OH,Clermont County,8.7,"66,193"
2096,OH,Clinton County,13.0,"50,794"
2097,OH,Columbiana County,15.1,"43,123"
2098,OH,Coshocton County,15.7,"44,471"
2099,OH,Crawford County,15.5,"45,395"
2100,OH,Cuyahoga County,18.1,"46,918"
2101,OH,Darke County,9.2,"53,954"
2102,OH,Defiance County,9.5,"59,538"
2103,OH,Delaware County,4.8,"107,676"
2104,OH,Erie County,12.4,"54,849"
2105,OH,Fairfield County,9.0,"67,276"
2106,OH,Fayette County,15.6,"46,067"
2107,OH,Franklin County,16.0,"59,214"
2108,OH,Fulton County,8.2,"59,214"
2109,OH,Gallia County,19.0,"43,149"
2110,OH,Geauga County,6.4,"82,744"
2111,OH,Greene County,9.8,"68,040"
2112,OH,Guernsey County,18.2,"43,733"
2113,OH,Hamilton County,16.2,"55,178"
2114,OH,Hancock County,9.7,"54,386"
2115,OH,Hardin County,15.8,"47,185"
2116,OH,Harrison County,12.8,"48,160"
2117,OH,Henry County,8.2,"57,678"
2118,OH,Highland County,16.8,"43,840"
2119,OH,Hocking County,14.5,"48,397"
2120,OH,Holmes County,9.0,"61,593"
2121,OH,Huron County,14.8,"48,244"
2122,OH,Jackson County,17.9,"44,671"
2123,OH,Jefferson County,17.6,"43,520"
2124,OH,Knox County,10.7,"52,061"
2125,OH,Lake County,8.7,"60,521"
2126,OH,Lawrence County,19.5,"43,108"
2127,OH,Licking County,8.9,"62,658"
2128,OH,Logan County,11.1,"54,782"
2129,OH,Lorain County,13.5,"55,443"
2130,OH,Lucas County,17.9,"47,562"
2131,OH,Madison County,9.6,"69,937"
2132,OH,Mahoning County,18.4,"43,904"
2133,OH,Marion County,16.5,"46,450"
2134,OH,Medina County,6.0,"72,926"
2135,OH,Meigs County,19.9,"42,200"
2136,OH,Mercer County,6.9,"60,055"
2137,OH,Miami County,9.0,"60,800"
2138,OH,Monroe County,15.2,"44,868"
2139,OH,Montgomery County,15.9,"48,039"
2140,OH,Morgan County,20.5,"41,375"
2141,OH,Morrow County,11.2,"55,466"
2142,OH,Muskingum County,14.8,"44,884"
2143,OH,Noble County,16.2,"44,835"
2144,OH,Ottawa County,8.9,"55,968"
2145,OH,Paulding County,10.2,"52,534"
2146,OH,Perry County,15.7,"51,702"
2147,OH,Pickaway County,12.0,"62,445"
2148,OH,Pike County,20.0,"43,499"
2149,OH,Portage County,11.8,"59,490"
2150,OH,Preble County,9.9,"52,300"
2151,OH,Putnam County,6.4,"62,944"
2152,OH,Richland County,13.4,"47,141"
2153,OH,Ross County,16.3,"50,387"
2154,OH,Sandusky County,11.1,"53,058"
2155,OH,Scioto County,21.4,"41,843"
2156,OH,Seneca County,13.6,"47,805"
2157,OH,Shelby County,8.1,"60,148"
2158,OH,Stark County,14.3,"51,214"
2159,OH,Summit County,12.9,"55,531"
2160,OH,Trumbull County,15.4,"46,340"
2161,OH,Tuscarawas County,12.8,"51,408"
2162,OH,Union County,5.2,"86,609"
2163,OH,Van Wert County,11.4,"49,120"
2164,OH,Vinton County,19.8,"40,927"
2165,OH,Warren County,4.7,"85,532"
2166,OH,Washington County,14.6,"46,417"
2167,OH,Wayne County,12.9,"56,172"
2168,OH,Williams County,10.7,"50,347"
2169,OH,Wood County,10.8,"61,774"
2170,OH,Wyandot County,8.8,"47,527"
2171,OK,Oklahoma,15.8,"50,051"
2172,OK,Adair County,27.2,"33,187"
2173,OK,Alfalfa County,15.8,"52,017"
2174,OK,Atoka County,19.1,"38,595"
2175,OK,Beaver County,12.4,"53,242"
2176,OK,Beckham County,17.3,"49,784"
2177,OK,Blaine County,17.7,"46,253"
2178,OK,Bryan County,18.2,"41,563"
2179,OK,Caddo County,21.1,"41,085"
2180,OK,Canadian County,7.5,"73,878"
2181,OK,Carter County,17.0,"45,755"
2182,OK,Cherokee County,21.2,"40,051"
2183,OK,Choctaw County,26.3,"30,501"
2184,OK,Cimarron County,17.4,"40,370"
2185,OK,Cleveland County,11.6,"61,364"
2186,OK,Coal County,22.1,"37,874"
2187,OK,Comanche County,16.8,"50,530"
2188,OK,Cotton County,18.5,"42,518"
2189,OK,Craig County,19.8,"39,320"
2190,OK,Creek County,16.3,"47,397"
2191,OK,Custer County,14.9,"47,244"
2192,OK,Delaware County,18.4,"37,173"
2193,OK,Dewey County,13.5,"48,939"
2194,OK,Ellis County,13.5,"48,001"
2195,OK,Garfield County,14.0,"49,116"
2196,OK,Garvin County,17.1,"41,990"
2197,OK,Grady County,13.2,"54,887"
2198,OK,Grant County,12.7,"45,025"
2199,OK,Greer County,25.9,"34,254"
2200,OK,Harmon County,24.4,"35,144"
2201,OK,Harper County,11.1,"50,101"
2202,OK,Haskell County,20.4,"36,551"
2203,OK,Hughes County,23.6,"35,875"
2204,OK,Jackson County,17.4,"44,733"
2205,OK,Jefferson County,23.0,"36,169"
2206,OK,Johnston County,18.0,"40,129"
2207,OK,Kay County,16.6,"45,447"
2208,OK,Kingfisher County,9.8,"61,728"
2209,OK,Kiowa County,25.3,"36,003"
2210,OK,Latimer County,17.4,"37,358"
2211,OK,Le Flore County,22.4,"38,576"
2212,OK,Lincoln County,16.2,"47,011"
2213,OK,Logan County,12.4,"60,628"
2214,OK,Love County,13.4,"48,312"
2215,OK,McClain County,10.4,"63,787"
2216,OK,McCurtain County,26.0,"32,092"
2217,OK,McIntosh County,19.9,"37,210"
2218,OK,Major County,11.9,"49,929"
2219,OK,Marshall County,15.8,"45,133"
2220,OK,Mayes County,17.2,"45,343"
2221,OK,Murray County,15.5,"46,602"
2222,OK,Muskogee County,24.8,"38,692"
2223,OK,Noble County,12.8,"57,383"
2224,OK,Nowata County,17.0,"41,183"
2225,OK,Okfuskee County,24.2,"37,551"
2226,OK,Oklahoma County,15.9,"51,389"
2227,OK,Okmulgee County,18.1,"42,811"
2228,OK,Osage County,16.8,"47,084"
2229,OK,Ottawa County,19.9,"38,168"
2230,OK,Pawnee County,18.5,"46,570"
2231,OK,Payne County,23.8,"40,237"
2232,OK,Pittsburg County,17.7,"44,194"
2233,OK,Pontotoc County,17.9,"44,913"
2234,OK,Pottawatomie County,15.2,"48,103"
2235,OK,Pushmataha County,20.0,"35,695"
2236,OK,Roger Mills County,16.6,"51,695"
2237,OK,Rogers County,10.1,"61,731"
2238,OK,Seminole County,22.1,"36,780"
2239,OK,Sequoyah County,20.5,"37,755"
2240,OK,Stephens County,15.0,"47,637"
2241,OK,Texas County,16.8,"48,412"
2242,OK,Tillman County,23.0,"39,581"
2243,OK,Tulsa County,14.4,"52,579"
2244,OK,Wagoner County,10.0,"59,466"
2245,OK,Washington County,14.3,"51,691"
2246,OK,Washita County,16.2,"44,970"
2247,OK,Woods County,14.6,"49,979"
2248,OK,Woodward County,13.9,"52,345"
2249,OR,Oregon,13.2,"60,123"
2250,OR,Baker County,17.7,"43,929"
2251,OR,Benton County,16.0,"60,572"
2252,OR,Clackamas County,8.3,"79,404"
2253,OR,Clatsop County,12.2,"52,706"
2254,OR,Columbia County,12.3,"61,453"
2255,OR,Coos County,19.9,"42,464"
2256,OR,Crook County,13.3,"47,940"
2257,OR,Curry County,15.5,"40,580"
2258,OR,Deschutes County,9.7,"65,506"
2259,OR,Douglas County,14.9,"47,157"
2260,OR,Gilliam County,11.2,"53,792"
2261,OR,Grant County,15.3,"46,329"
2262,OR,Harney County,15.7,"42,883"
2263,OR,Hood River County,10.6,"63,951"
2264,OR,Jackson County,14.3,"51,364"
2265,OR,Jefferson County,17.2,"49,616"
2266,OR,Josephine County,17.8,"43,492"
2267,OR,Klamath County,19.2,"41,875"
2268,OR,Lake County,18.9,"43,627"
2269,OR,Lane County,16.6,"50,711"
2270,OR,Lincoln County,16.2,"45,435"
2271,OR,Linn County,14.3,"51,888"
2272,OR,Malheur County,22.2,"41,786"
2273,OR,Marion County,15.2,"56,148"
2274,OR,Morrow County,14.2,"51,673"
2275,OR,Multnomah County,14.4,"63,587"
2276,OR,Polk County,14.7,"56,917"
2277,OR,Sherman County,12.2,"56,096"
2278,OR,Tillamook County,13.9,"48,470"
2279,OR,Umatilla County,15.6,"51,586"
2280,OR,Union County,13.3,"46,753"
2281,OR,Wallowa County,13.5,"47,822"
2282,OR,Wasco County,13.8,"49,735"
2283,OR,Washington County,8.0,"80,845"
2284,OR,Wheeler County,20.6,"40,047"
2285,OR,Yamhill County,11.0,"62,759"
2286,PA,Pennsylvania,12.5,"59,165"
2287,PA,Adams County,8.2,"62,997"
2288,PA,Allegheny County,11.2,"58,547"
2289,PA,Armstrong County,12.9,"46,227"
2290,PA,Beaver County,11.1,"54,739"
2291,PA,Bedford County,12.3,"47,760"
2292,PA,Berks County,11.7,"61,022"
2293,PA,Blair County,14.5,"46,072"
2294,PA,Bradford County,13.3,"47,457"
2295,PA,Bucks County,6.1,"84,784"
2296,PA,Butler County,8.4,"68,709"
2297,PA,Cambria County,15.0,"46,007"
2298,PA,Cameron County,15.1,"41,335"
2299,PA,Carbon County,12.5,"51,395"
2300,PA,Centre County,17.2,"56,366"
2301,PA,Chester County,6.3,"96,803"
2302,PA,Clarion County,16.1,"45,657"
2303,PA,Clearfield County,15.0,"47,818"
2304,PA,Clinton County,16.2,"45,036"
2305,PA,Columbia County,13.5,"51,302"
2306,PA,Crawford County,14.6,"49,044"
2307,PA,Cumberland County,7.3,"69,222"
2308,PA,Dauphin County,12.1,"61,229"
2309,PA,Delaware County,9.8,"73,637"
2310,PA,Elk County,9.9,"51,711"
2311,PA,Erie County,15.7,"50,419"
2312,PA,Fayette County,17.9,"42,892"
2313,PA,Forest County,22.0,"40,564"
2314,PA,Franklin County,9.7,"60,077"
2315,PA,Fulton County,12.6,"50,716"
2316,PA,Greene County,14.7,"48,590"
2317,PA,Huntingdon County,14.9,"49,655"
2318,PA,Indiana County,14.7,"46,084"
2319,PA,Jefferson County,14.2,"43,911"
2320,PA,Juniata County,12.2,"48,334"
2321,PA,Lackawanna County,14.3,"49,082"
2322,PA,Lancaster County,9.9,"63,402"
2323,PA,Lawrence County,13.3,"48,666"
2324,PA,Lebanon County,10.8,"57,389"
2325,PA,Lehigh County,12.4,"60,706"
2326,PA,Luzerne County,13.8,"50,982"
2327,PA,Lycoming County,12.9,"50,292"
2328,PA,Mc Kean County,17.3,"45,031"
2329,PA,Mercer County,12.4,"46,851"
2330,PA,Mifflin County,12.7,"50,449"
2331,PA,Monroe County,9.3,"61,296"
2332,PA,Montgomery County,5.8,"87,338"
2333,PA,Montour County,9.9,"62,595"
2334,PA,Northampton County,10.0,"65,872"
2335,PA,Northumberland County,14.3,"45,352"
2336,PA,Perry County,9.5,"61,225"
2337,PA,Philadelphia County,25.3,"40,193"
2338,PA,Pike County,9.1,"67,317"
2339,PA,Potter County,16.5,"41,309"
2340,PA,Schuylkill County,12.1,"49,360"
2341,PA,Snyder County,11.3,"54,336"
2342,PA,Somerset County,12.6,"47,950"
2343,PA,Sullivan County,13.9,"43,800"
2344,PA,Susquehanna County,13.1,"50,612"
2345,PA,Tioga County,15.1,"47,500"
2346,PA,Union County,12.2,"58,310"
2347,PA,Venango County,14.2,"47,593"
2348,PA,Warren County,13.9,"49,788"
2349,PA,Washington County,9.4,"60,332"
2350,PA,Wayne County,12.9,"49,985"
2351,PA,Westmoreland County,9.9,"60,308"
2352,PA,Wyoming County,11.9,"55,820"
2353,PA,York County,9.4,"63,493"
2354,RI,Rhode Island,12.3,"62,923"
2355,RI,Bristol County,7.7,"72,614"
2356,RI,Kent County,8.5,"72,765"
2357,RI,Newport County,9.0,"77,186"
2358,RI,Providence County,14.7,"55,848"
2359,RI,Washington County,8.9,"78,599"
2360,SC,South Carolina,15.4,"50,675"
2361,SC,Abbeville County,20.3,"41,118"
2362,SC,Aiken County,14.8,"51,583"
2363,SC,Allendale County,36.7,"28,135"
2364,SC,Anderson County,14.4,"48,846"
2365,SC,Bamberg County,26.5,"32,693"
2366,SC,Barnwell County,27.7,"36,568"
2367,SC,Beaufort County,10.7,"60,319"
2368,SC,Berkeley County,11.7,"57,399"
2369,SC,Calhoun County,18.2,"45,149"
2370,SC,Charleston County,13.3,"60,144"
2371,SC,Cherokee County,20.2,"34,962"
2372,SC,Chester County,19.3,"40,850"
2373,SC,Chesterfield County,22.1,"38,881"
2374,SC,Clarendon County,23.2,"36,647"
2375,SC,Colleton County,22.4,"36,139"
2376,SC,Darlington County,21.9,"38,886"
2377,SC,Dillon County,29.8,"32,229"
2378,SC,Dorchester County,10.0,"63,269"
2379,SC,Edgefield County,17.3,"48,059"
2380,SC,Fairfield County,19.3,"40,285"
2381,SC,Florence County,18.6,"43,727"
2382,SC,Georgetown County,17.1,"48,373"
2383,SC,Greenville County,12.4,"56,311"
2384,SC,Greenwood County,18.3,"42,740"
2385,SC,Hampton County,25.1,"36,834"
2386,SC,Horry County,16.1,"45,979"
2387,SC,Jasper County,19.9,"40,960"
2388,SC,Kershaw County,14.4,"50,627"
2389,SC,Lancaster County,13.6,"57,667"
2390,SC,Laurens County,21.9,"41,695"
2391,SC,Lee County,25.8,"33,756"
2392,SC,Lexington County,11.7,"60,329"
2393,SC,McCormick County,18.5,"44,644"
2394,SC,Marion County,27.5,"31,438"
2395,SC,Marlboro County,28.0,"33,412"
2396,SC,Newberry County,19.0,"42,538"
2397,SC,Oconee County,16.0,"51,087"
2398,SC,Orangeburg County,24.4,"36,358"
2399,SC,Pickens County,15.3,"48,133"
2400,SC,Richland County,16.9,"52,187"
2401,SC,Saluda County,18.0,"44,487"
2402,SC,Spartanburg County,13.7,"51,035"
2403,SC,Sumter County,19.1,"44,375"
2404,SC,Union County,18.0,"41,327"
2405,SC,Williamsburg County,26.8,"32,421"
2406,SC,York County,11.2,"62,620"
2407,SD,South Dakota,12.8,"56,871"
2408,SD,Aurora County,10.9,"49,406"
2409,SD,Beadle County,15.7,"45,878"
2410,SD,Bennett County,34.9,"35,529"
2411,SD,Bon Homme County,13.1,"48,110"
2412,SD,Brookings County,13.0,"56,947"
2413,SD,Brown County,10.9,"55,572"
2414,SD,Brule County,14.3,"50,165"
2415,SD,Buffalo County,43.3,"22,679"
2416,SD,Butte County,13.7,"44,135"
2417,SD,Campbell County,9.8,"49,459"
2418,SD,Charles Mix County,24.9,"42,196"
2419,SD,Clark County,11.4,"48,207"
2420,SD,Clay County,20.2,"44,943"
2421,SD,Codington County,11.2,"56,913"
2422,SD,Corson County,42.4,"30,446"
2423,SD,Custer County,11.3,"56,894"
2424,SD,Davison County,12.8,"52,171"
2425,SD,Day County,15.7,"48,656"
2426,SD,Deuel County,9.2,"55,326"
2427,SD,Dewey County,34.9,"37,621"
2428,SD,Douglas County,12.1,"50,666"
2429,SD,Edmunds County,10.7,"56,083"
2430,SD,Fall River County,14.0,"45,273"
2431,SD,Faulk County,14.2,"47,700"
2432,SD,Grant County,10.0,"58,575"
2433,SD,Gregory County,16.5,"38,420"
2434,SD,Haakon County,12.0,"46,694"
2435,SD,Hamlin County,9.0,"61,935"
2436,SD,Hand County,10.5,"51,252"
2437,SD,Hanson County,9.2,"62,790"
2438,SD,Harding County,10.9,"53,035"
2439,SD,Hughes County,10.3,"63,049"
2440,SD,Hutchinson County,11.5,"53,170"
2441,SD,Hyde County,10.2,"50,134"
2442,SD,Jackson County,36.2,"32,023"
2443,SD,Jerauld County,12.9,"45,021"
2444,SD,Jones County,13.7,"41,679"
2445,SD,Kingsbury County,10.3,"54,274"
2446,SD,Lake County,10.1,"59,743"
2447,SD,Lawrence County,13.6,"52,141"
2448,SD,Lincoln County,3.5,"89,458"
2449,SD,Lyman County,22.2,"43,798"
2450,SD,McCook County,9.4,"58,271"
2451,SD,McPherson County,15.6,"40,867"
2452,SD,Marshall County,12.1,"58,651"
2453,SD,Meade County,9.1,"59,563"
2454,SD,Mellette County,38.0,"32,358"
2455,SD,Miner County,12.0,"51,405"
2456,SD,Minnehaha County,9.0,"61,182"
2457,SD,Moody County,10.7,"57,740"
2458,SD,Oglala Lakota County,41.5,"34,411"
2459,SD,Pennington County,12.9,"55,104"
2460,SD,Perkins County,12.8,"46,997"
2461,SD,Potter County,9.4,"53,386"
2462,SD,Roberts County,17.6,"44,020"
2463,SD,Sanborn County,13.5,"48,923"
2464,SD,Spink County,10.3,"50,965"
2465,SD,Stanley County,7.6,"66,343"
2466,SD,Sully County,8.3,"55,421"
2467,SD,Todd County,50.4,"29,046"
2468,SD,Tripp County,19.0,"42,724"
2469,SD,Turner County,10.2,"56,203"
2470,SD,Union County,6.1,"82,100"
2471,SD,Walworth County,12.3,"46,550"
2472,SD,Yankton County,11.4,"55,907"
2473,SD,Ziebach County,56.7,"29,985"
2474,TN,Tennessee,15.0,"51,319"
2475,TN,Anderson County,15.3,"48,679"
2476,TN,Bedford County,16.8,"50,904"
2477,TN,Benton County,18.8,"36,034"
2478,TN,Bledsoe County,23.1,"38,261"
2479,TN,Blount County,12.1,"51,391"
2480,TN,Bradley County,16.9,"48,663"
2481,TN,Campbell County,19.2,"40,866"
2482,TN,Cannon County,15.0,"51,795"
2483,TN,Carroll County,19.5,"41,492"
2484,TN,Carter County,20.7,"39,725"
2485,TN,Cheatham County,11.0,"59,103"
2486,TN,Chester County,16.9,"45,261"
2487,TN,Claiborne County,22.5,"37,886"
2488,TN,Clay County,24.8,"34,035"
2489,TN,Cocke County,23.0,"35,788"
2490,TN,Coffee County,14.9,"48,188"
2491,TN,Crockett County,17.7,"40,480"
2492,TN,Cumberland County,14.1,"45,118"
2493,TN,Davidson County,14.6,"58,264"
2494,TN,Decatur County,19.4,"38,988"
2495,TN,DeKalb County,17.1,"42,080"
2496,TN,Dickson County,11.3,"49,518"
2497,TN,Dyer County,17.3,"44,549"
2498,TN,Fayette County,13.9,"60,112"
2499,TN,Fentress County,23.4,"32,895"
2500,TN,Franklin County,14.9,"49,596"
2501,TN,Gibson County,16.4,"42,859"
2502,TN,Giles County,15.2,"47,838"
2503,TN,Grainger County,18.3,"43,190"
2504,TN,Greene County,17.7,"40,145"
2505,TN,Grundy County,23.0,"34,454"
2506,TN,Hamblen County,16.7,"44,181"
2507,TN,Hamilton County,12.5,"52,096"
2508,TN,Hancock County,28.4,"29,689"
2509,TN,Hardeman County,23.0,"38,426"
2510,TN,Hardin County,18.7,"39,318"
2511,TN,Hawkins County,16.7,"41,397"
2512,TN,Haywood County,20.6,"34,556"
2513,TN,Henderson County,15.2,"43,806"
2514,TN,Henry County,18.3,"41,756"
2515,TN,Hickman County,17.0,"42,824"
2516,TN,Houston County,15.7,"42,018"
2517,TN,Humphreys County,13.6,"45,866"
2518,TN,Jackson County,18.0,"36,815"
2519,TN,Jefferson County,14.1,"45,556"
2520,TN,Johnson County,24.3,"36,331"
2521,TN,Knox County,13.9,"55,299"
2522,TN,Lake County,39.9,"31,144"
2523,TN,Lauderdale County,20.8,"38,718"
2524,TN,Lawrence County,15.6,"41,505"
2525,TN,Lewis County,17.5,"37,959"
2526,TN,Lincoln County,13.0,"49,295"
2527,TN,Loudon County,12.6,"57,641"
2528,TN,McMinn County,22.4,"39,860"
2529,TN,McNairy County,17.1,"39,407"
2530,TN,Macon County,17.2,"41,266"
2531,TN,Madison County,17.5,"46,424"
2532,TN,Marion County,15.7,"47,331"
2533,TN,Marshall County,11.7,"52,415"
2534,TN,Maury County,10.4,"56,999"
2535,TN,Meigs County,17.4,"45,695"
2536,TN,Monroe County,17.6,"43,749"
2537,TN,Montgomery County,12.8,"57,431"
2538,TN,Moore County,9.9,"55,448"
2539,TN,Morgan County,20.3,"40,667"
2540,TN,Obion County,20.7,"38,160"
2541,TN,Overton County,17.8,"37,154"
2542,TN,Perry County,21.1,"37,135"
2543,TN,Pickett County,16.9,"39,858"
2544,TN,Polk County,15.7,"41,191"
2545,TN,Putnam County,19.0,"42,437"
2546,TN,Rhea County,16.0,"43,426"
2547,TN,Roane County,15.2,"48,391"
2548,TN,Robertson County,11.6,"59,771"
2549,TN,Rutherford County,10.1,"68,082"
2550,TN,Scott County,22.8,"34,828"
2551,TN,Sequatchie County,16.7,"45,100"
2552,TN,Sevier County,12.6,"48,482"
2553,TN,Shelby County,18.9,"49,563"
2554,TN,Smith County,13.0,"47,653"
2555,TN,Stewart County,16.1,"48,175"
2556,TN,Sullivan County,15.7,"45,224"
2557,TN,Sumner County,8.8,"65,174"
2558,TN,Tipton County,14.0,"56,511"
2559,TN,Trousdale County,17.5,"49,711"
2560,TN,Unicoi County,16.4,"41,188"
2561,TN,Union County,19.0,"40,357"
2562,TN,Van Buren County,17.5,"38,478"
2563,TN,Warren County,21.6,"37,692"
2564,TN,Washington County,14.9,"43,194"
2565,TN,Wayne County,21.2,"36,612"
2566,TN,Weakley County,22.1,"39,424"
